,Gender,System administrator,Student,Game or graphics developer,Designer,Embedded applications or devices developer,Marketing or sales professional,Back-end developer,Data scientist or machine learning specialist,Data or business analyst,Full-stack developer,DevOps specialist,"C-suite executive (CEO, CTO, etc.)",Engineering manager,Mobile developer,Product manager,Database administrator,QA or test developer,Front-end developer,Educator or academic researcher,Desktop or enterprise applications developer
78296,Male,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78297,Male,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
78299,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
78301,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
78303,Male,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
78304,Male,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78305,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78306,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
78307,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78308,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
78309,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78312,Male,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
78313,Male,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
78314,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
78315,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78316,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78317,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78318,Male,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
78319,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78320,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78321,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78322,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78323,Male,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
78324,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78327,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78329,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
78330,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78332,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78333,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
78334,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78336,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78337,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78338,Male,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
78339,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78340,Male,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0
78341,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
78343,Male,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1
78344,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78345,Male,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
78346,Male,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
78347,Male,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
78349,Male,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1
78351,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78352,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78353,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78354,Male,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78355,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78356,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78357,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78358,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
78360,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78361,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78363,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78364,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78366,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78367,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78368,Male,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78369,Male,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
78371,Male,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
78372,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78373,Male,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78374,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78375,Male,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
78377,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78378,Male,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
78380,Male,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
78381,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78382,Male,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78384,Male,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78385,Male,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0
78386,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1
78387,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78388,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78389,Male,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
78390,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
78391,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78394,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78395,Male,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78396,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78398,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78399,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78400,Male,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
78401,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78402,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78404,Male,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
78407,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78409,Male,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
78411,Male,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78413,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78414,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
78415,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78418,Male,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
78419,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
78422,Male,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1
78424,Male,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78425,Male,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
78426,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78428,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78429,Male,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1
78430,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78431,Male,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
78432,Male,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0
78433,Female,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
78434,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
78435,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78436,Female,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
78437,Male,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
78438,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78440,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
78441,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78443,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78444,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78446,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
78447,Male,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
78448,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78449,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78451,Male,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
78452,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78453,Male,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
78454,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
78455,Male,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
78456,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
78457,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78459,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78460,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78461,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78462,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
78468,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
78469,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78470,Male,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78471,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78472,Female,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78473,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
78474,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78475,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78476,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
78478,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
78480,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78481,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
78482,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78483,Male,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
78484,Male,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78485,Male,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
78486,Male,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
78488,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78489,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78491,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78492,Male,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
78493,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78494,Male,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
78495,Male,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
78496,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
78497,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78498,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78499,Male,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78501,Male,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78502,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
78505,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
78506,Male,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
78507,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78508,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78509,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78510,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78511,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78512,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
78514,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78515,Male,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
78516,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78517,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78518,Male,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
78519,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
78520,Female,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
78521,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
78522,Male,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
78523,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78524,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
78525,Female,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78526,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78527,Male,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78528,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
78529,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
78530,Male,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78531,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78532,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78533,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78534,Male,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
78536,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
78537,Male,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
78538,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78539,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78540,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78541,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78542,Male,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
78543,Male,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
78544,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78545,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78547,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78548,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
78549,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78550,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
78551,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78553,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78555,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78556,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78557,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78558,Male,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
78559,Male,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78560,Female,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78561,Male,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1
78562,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
78563,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78564,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78565,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78567,Male,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0
78568,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78569,Male,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1
78570,Male,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
78571,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78573,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78575,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78576,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78577,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
78578,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78580,Male,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78581,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78583,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78584,Male,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
78585,Male,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
78586,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
78587,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
78588,Male,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78589,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
78590,Male,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
78591,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78592,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78593,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
78594,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
78595,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
78596,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78597,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78598,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
78599,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78600,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
78601,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
78602,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78603,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78604,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78605,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78607,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78608,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78609,Male,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
78610,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78611,Male,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78612,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78614,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78615,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
78616,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78617,Male,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
78619,Male,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78622,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78623,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78624,Male,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
78625,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
78626,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
78627,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
78630,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78631,Male,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78632,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78636,Male,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
78637,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
78638,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78639,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
78640,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78641,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
78642,Male,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
78644,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78645,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
78647,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78649,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78651,Male,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78652,Female,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78653,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
78654,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78655,Male,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
78656,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
78657,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78658,Male,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
78660,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78662,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
78663,Male,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
78664,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78665,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
78666,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78667,Male,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
78668,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
78669,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
78670,Male,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
78671,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78672,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
78673,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
